Poll ID,Date,Respondents,Media Outlet,Pollster,Media Index,Party,Votes,Votes_Rank
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,The Democrats,9,4
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Blue & White,12,3
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Yesh Atid,23,2
98,2022-08-24,701,חדשות 13,קמיל פוקס,16,Likud,30,1
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Likud,33,1
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Yesh Atid,22,2
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Blue & White,14,3
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,The Democrats,10,4
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Shas,8,5
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Otzma Yehudit,8,6
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,UTJ,7,7
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Yisrael Beiteinu,5,8
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Joint Arab List,5,9
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Religious Zionism,4,10
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Ra'am,4,11
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Hadash Ta'al,0,12
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Balad,0,13
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Bennett's Party,0,14
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,Yashar!,0,15
97,2022-08-24,649,כאן חדשות,דודי חסיד,9,The Reservists,0,16
96,2022-08-19,737,מעריב,מנחם לזר,11,Likud,32,1
96,2022-08-19,737,מעריב,מנחם לזר,11,Yesh Atid,25,2
96,2022-08-19,737,מעריב,מנחם לזר,11,Blue & White,12,3
96,2022-08-19,737,מעריב,מנחם לזר,11,The Democrats,9,4
96,2022-08-19,737,מעריב,מנחם לזר,11,Shas,8,5
96,2022-08-19,737,מעריב,מנחם לזר,11,UTJ,7,6
96,2022-08-19,737,מעריב,מנחם לזר,11,Otzma Yehudit,7,7
96,2022-08-19,737,מעריב,מנחם לזר,11,Joint Arab List,6,8
96,2022-08-19,737,מעריב,מנחם לזר,11,Religious Zionism,5,9
96,2022-08-19,737,מעריב,מנחם לזר,11,Yisrael Beiteinu,5,10
96,2022-08-19,737,מעריב,מנחם לזר,11,Ra'am,4,11
96,2022-08-19,737,מעריב,מנחם לזר,11,Hadash Ta'al,0,12
96,2022-08-19,737,מעריב,מנחם לזר,11,Balad,0,13
96,2022-08-19,737,מעריב,מנחם לזר,11,Bennett's Party,0,14
96,2022-08-19,737,מעריב,מנחם לזר,11,Yashar!,0,15
96,2022-08-19,737,מעריב,מנחם לזר,11,The Reservists,0,16
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Likud,34,1
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Yesh Atid,22,2
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Blue & White,13,3
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Religious Zionism,11,4
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,The Democrats,9,5
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Shas,9,6
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,UTJ,7,7
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Yisrael Beiteinu,5,8
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Joint Arab List,5,9
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Ra'am,5,10
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Otzma Yehudit,0,11
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Hadash Ta'al,0,12
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Balad,0,13
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Bennett's Party,0,14
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,Yashar!,0,15
95,2022-08-14,980,ערוץ 14,דירקט פולס,9,The Reservists,0,16
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,The Reservists,0,16
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Yashar!,0,15
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Bennett's Party,0,14
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Balad,0,13
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Hadash Ta'al,0,12
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Otzma Yehudit,0,11
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Yisrael Beiteinu,4,10
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Ra'am,5,9
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Joint Arab List,6,8
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,UTJ,7,7
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Shas,8,6
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,The Democrats,10,5
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Religious Zionism,11,4
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Blue & White,12,3
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Yesh Atid,23,2
94,2022-08-14,702,חדשות 13,קמיל פוקס,15,Likud,34,1
93,2022-08-14,507,חדשות 12,מנו גבע,18,The Reservists,0,16
93,2022-08-14,507,חדשות 12,מנו גבע,18,Yashar!,0,15
93,2022-08-14,507,חדשות 12,מנו גבע,18,Bennett's Party,0,14
93,2022-08-14,507,חדשות 12,מנו גבע,18,Balad,0,13
93,2022-08-14,507,חדשות 12,מנו גבע,18,Hadash Ta'al,0,12
93,2022-08-14,507,חדשות 12,מנו גבע,18,Otzma Yehudit,0,11
93,2022-08-14,507,חדשות 12,מנו גבע,18,Ra'am,4,10
93,2022-08-14,507,חדשות 12,מנו גבע,18,Yisrael Beiteinu,5,9
93,2022-08-14,507,חדשות 12,מנו גבע,18,Joint Arab List,6,8
93,2022-08-14,507,חדשות 12,מנו גבע,18,UTJ,7,7
93,2022-08-14,507,חדשות 12,מנו גבע,18,Shas,8,6
93,2022-08-14,507,חדשות 12,מנו גבע,18,The Democrats,9,5
93,2022-08-14,507,חדשות 12,מנו גבע,18,Religious Zionism,10,4
93,2022-08-14,507,חדשות 12,מנו גבע,18,Blue & White,14,3
93,2022-08-14,507,חדשות 12,מנו גבע,18,Yesh Atid,23,2
93,2022-08-14,507,חדשות 12,מנו גבע,18,Likud,34,1
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,The Reservists,0,16
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Yashar!,0,15
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Bennett's Party,0,14
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Balad,0,13
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Hadash Ta'al,0,12
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Otzma Yehudit,0,11
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Ra'am,5,10
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Yisrael Beiteinu,5,9
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Joint Arab List,6,8
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,UTJ,7,7
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Shas,8,6
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,The Democrats,9,5
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Religious Zionism,9,4
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Blue & White,14,3
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Yesh Atid,22,2
92,2022-08-14,652,כאן חדשות,דודי חסיד,8,Likud,35,1
91,2022-08-12,717,מעריב,מנחם לזר,10,The Reservists,0,16
91,2022-08-12,717,מעריב,מנחם לזר,10,Yashar!,0,15
91,2022-08-12,717,מעריב,מנחם לזר,10,Bennett's Party,0,14
91,2022-08-12,717,מעריב,מנחם לזר,10,Balad,0,13
91,2022-08-12,717,מעריב,מנחם לזר,10,Hadash Ta'al,0,12
91,2022-08-12,717,מעריב,מנחם לזר,10,Otzma Yehudit,0,11
91,2022-08-12,717,מעריב,מנחם לזר,10,Ra'am,4,10
91,2022-08-12,717,מעריב,מנחם לזר,10,Yisrael Beiteinu,5,9
91,2022-08-12,717,מעריב,מנחם לזר,10,Joint Arab List,6,8
91,2022-08-12,717,מעריב,מנחם לזר,10,UTJ,7,7
91,2022-08-12,717,מעריב,מנחם לזר,10,The Democrats,7,6
91,2022-08-12,717,מעריב,מנחם לזר,10,Shas,9,5
91,2022-08-12,717,מעריב,מנחם לזר,10,Blue & White,10,4
91,2022-08-12,717,מעריב,מנחם לזר,10,Religious Zionism,14,3
91,2022-08-12,717,מעריב,מנחם לזר,10,Yesh Atid,25,2
91,2022-08-12,717,מעריב,מנחם לזר,10,Likud,33,1
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,The Reservists,0,16
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Yashar!,0,15
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Bennett's Party,0,14
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Balad,0,13
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Hadash Ta'al,0,12
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Otzma Yehudit,0,11
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Ra'am,4,10
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Yisrael Beiteinu,5,9
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Joint Arab List,6,8
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,UTJ,7,7
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Shas,7,6
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,The Democrats,9,5
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Blue & White,11,4
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Religious Zionism,15,3
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Yesh Atid,22,2
90,2022-08-08,702,חדשות 13,קמיל פוקס,14,Likud,34,1
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,The Reservists,0,16
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Yashar!,0,15
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Bennett's Party,0,14
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Balad,0,13
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Hadash Ta'al,0,12
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Otzma Yehudit,0,11
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Ra'am,4,10
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Joint Arab List,6,9
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Yisrael Beiteinu,6,8
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,UTJ,7,7
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Shas,8,6
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,The Democrats,10,5
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Religious Zionism,11,4
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Blue & White,12,3
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Yesh Atid,23,2
89,2022-08-08,642,כאן חדשות,דודי חסיד,7,Likud,33,1
88,2022-08-08,500,חדשות 12,מנו גבע,17,The Reservists,0,16
88,2022-08-08,500,חדשות 12,מנו גבע,17,Yashar!,0,15
88,2022-08-08,500,חדשות 12,מנו גבע,17,Bennett's Party,0,14
88,2022-08-08,500,חדשות 12,מנו גבע,17,Balad,0,13
88,2022-08-08,500,חדשות 12,מנו גבע,17,Hadash Ta'al,0,12
88,2022-08-08,500,חדשות 12,מנו גבע,17,Otzma Yehudit,0,11
88,2022-08-08,500,חדשות 12,מנו גבע,17,Ra'am,5,10
88,2022-08-08,500,חדשות 12,מנו גבע,17,Yisrael Beiteinu,5,9
88,2022-08-08,500,חדשות 12,מנו גבע,17,Joint Arab List,6,8
88,2022-08-08,500,חדשות 12,מנו גבע,17,UTJ,7,7
88,2022-08-08,500,חדשות 12,מנו גבע,17,Shas,8,6
88,2022-08-08,500,חדשות 12,מנו גבע,17,The Democrats,9,5
88,2022-08-08,500,חדשות 12,מנו גבע,17,Religious Zionism,10,4
88,2022-08-08,500,חדשות 12,מנו גבע,17,Blue & White,12,3
88,2022-08-08,500,חדשות 12,מנו גבע,17,Yesh Atid,24,2
88,2022-08-08,500,חדשות 12,מנו גבע,17,Likud,34,1
87,2022-08-05,700,מעריב,מנחם לזר,9,Likud,34,1
87,2022-08-05,700,מעריב,מנחם לזר,9,Yesh Atid,23,2
87,2022-08-05,700,מעריב,מנחם לזר,9,Religious Zionism,13,3
87,2022-08-05,700,מעריב,מנחם לזר,9,Blue & White,11,4
87,2022-08-05,700,מעריב,מנחם לזר,9,The Democrats,9,5
87,2022-08-05,700,מעריב,מנחם לזר,9,Shas,8,6
87,2022-08-05,700,מעריב,מנחם לזר,9,UTJ,7,7
87,2022-08-05,700,מעריב,מנחם לזר,9,Joint Arab List,6,8
87,2022-08-05,700,מעריב,מנחם לזר,9,Yisrael Beiteinu,5,9
87,2022-08-05,700,מעריב,מנחם לזר,9,Ra'am,4,10
87,2022-08-05,700,מעריב,מנחם לזר,9,Otzma Yehudit,0,11
87,2022-08-05,700,מעריב,מנחם לזר,9,Hadash Ta'al,0,12
87,2022-08-05,700,מעריב,מנחם לזר,9,Balad,0,13
87,2022-08-05,700,מעריב,מנחם לזר,9,Bennett's Party,0,14
87,2022-08-05,700,מעריב,מנחם לזר,9,Yashar!,0,15
87,2022-08-05,700,מעריב,מנחם לזר,9,The Reservists,0,16
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Likud,35,1
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Yesh Atid,21,2
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Religious Zionism,12,3
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Blue & White,12,4
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,The Democrats,10,5
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Shas,8,6
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,UTJ,7,7
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Joint Arab List,6,8
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Yisrael Beiteinu,5,9
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Ra'am,4,10
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Otzma Yehudit,0,11
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Hadash Ta'al,0,12
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Balad,0,13
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Bennett's Party,0,14
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,Yashar!,0,15
86,2022-08-04,701,חדשות 13,קמיל פוקס,13,The Reservists,0,16
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,The Reservists,0,16
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Yashar!,0,15
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Bennett's Party,0,14
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Balad,0,13
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Hadash Ta'al,0,12
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Otzma Yehudit,0,11
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Ra'am,5,10
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Joint Arab List,5,9
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Yisrael Beiteinu,5,8
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,UTJ,7,7
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Shas,9,6
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,The Democrats,9,5
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Religious Zionism,11,4
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Blue & White,12,3
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Yesh Atid,23,2
85,2022-08-04,1139,ערוץ 14,דירקט פולס,8,Likud,34,1
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,The Reservists,0,16
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Yashar!,0,15
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Bennett's Party,0,14
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Balad,0,13
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Hadash Ta'al,0,12
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Otzma Yehudit,0,11
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Ra'am,5,10
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Joint Arab List,5,9
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Yisrael Beiteinu,6,8
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,UTJ,7,7
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Shas,9,6
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,The Democrats,9,5
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Religious Zionism,11,4
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Blue & White,13,3
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Yesh Atid,21,2
84,2022-07-31,425,ערוץ 14,דירקט פולס,7,Likud,34,1
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,The Reservists,0,16
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Yashar!,0,15
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Bennett's Party,0,14
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Otzma Yehudit,0,13
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Balad,0,12
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Hadash Ta'al,0,11
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Ra'am,4,10
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Yisrael Beiteinu,5,9
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Joint Arab List,6,8
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,UTJ,7,7
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Shas,9,6
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,The Democrats,10,5
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Religious Zionism,11,4
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Blue & White,12,3
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Yesh Atid,22,2
83,2022-07-31,500,רדיו ירושלים,מאגר מוחות,1,Likud,34,1
82,2022-07-29,701,מעריב,מנחם לזר,8,The Reservists,0,16
82,2022-07-29,701,מעריב,מנחם לזר,8,Yashar!,0,15
82,2022-07-29,701,מעריב,מנחם לזר,8,Bennett's Party,0,14
82,2022-07-29,701,מעריב,מנחם לזר,8,Balad,0,13
82,2022-07-29,701,מעריב,מנחם לזר,8,Hadash Ta'al,0,12
82,2022-07-29,701,מעריב,מנחם לזר,8,Otzma Yehudit,0,11
82,2022-07-29,701,מעריב,מנחם לזר,8,Ra'am,4,10
82,2022-07-29,701,מעריב,מנחם לזר,8,Yisrael Beiteinu,5,9
82,2022-07-29,701,מעריב,מנחם לזר,8,Joint Arab List,6,8
82,2022-07-29,701,מעריב,מנחם לזר,8,UTJ,6,7
82,2022-07-29,701,מעריב,מנחם לזר,8,Shas,8,6
82,2022-07-29,701,מעריב,מנחם לזר,8,The Democrats,8,5
82,2022-07-29,701,מעריב,מנחם לזר,8,Blue & White,11,4
82,2022-07-29,701,מעריב,מנחם לזר,8,Religious Zionism,14,3
82,2022-07-29,701,מעריב,מנחם לזר,8,Yesh Atid,23,2
82,2022-07-29,701,מעריב,מנחם לזר,8,Likud,35,1
81,2022-07-28,503,חדשות 12,מנו גבע,16,The Reservists,0,16
81,2022-07-28,503,חדשות 12,מנו גבע,16,Yashar!,0,15
81,2022-07-28,503,חדשות 12,מנו גבע,16,Bennett's Party,0,14
81,2022-07-28,503,חדשות 12,מנו גבע,16,Balad,0,13
81,2022-07-28,503,חדשות 12,מנו גבע,16,Hadash Ta'al,0,12
81,2022-07-28,503,חדשות 12,מנו גבע,16,Otzma Yehudit,0,11
81,2022-07-28,503,חדשות 12,מנו גבע,16,Ra'am,4,10
81,2022-07-28,503,חדשות 12,מנו גבע,16,Yisrael Beiteinu,5,9
81,2022-07-28,503,חדשות 12,מנו גבע,16,Joint Arab List,6,8
81,2022-07-28,503,חדשות 12,מנו גבע,16,UTJ,7,7
81,2022-07-28,503,חדשות 12,מנו גבע,16,Shas,8,6
81,2022-07-28,503,חדשות 12,מנו גבע,16,The Democrats,10,5
81,2022-07-28,503,חדשות 12,מנו גבע,16,Blue & White,11,4
81,2022-07-28,503,חדשות 12,מנו גבע,16,Religious Zionism,13,3
81,2022-07-28,503,חדשות 12,מנו גבע,16,Yesh Atid,23,2
81,2022-07-28,503,חדשות 12,מנו גבע,16,Likud,33,1
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,The Reservists,0,16
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Yashar!,0,15
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Bennett's Party,0,14
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Balad,0,13
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Hadash Ta'al,0,12
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Otzma Yehudit,0,11
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Ra'am,4,10
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Yisrael Beiteinu,5,9
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Joint Arab List,6,8
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,UTJ,6,7
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Shas,8,6
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,The Democrats,8,5
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Religious Zionism,11,4
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Blue & White,13,3
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Yesh Atid,24,2
80,2022-07-26,721,חדשות 13,קמיל פוקס,12,Likud,35,1
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,The Reservists,0,16
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Yashar!,0,15
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Bennett's Party,0,14
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Balad,0,13
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Hadash Ta'al,0,12
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Otzma Yehudit,0,11
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Ra'am,4,10
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Yisrael Beiteinu,5,9
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Joint Arab List,6,8
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,UTJ,7,7
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Shas,8,6
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Religious Zionism,10,5
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,The Democrats,11,4
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Blue & White,12,3
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Yesh Atid,22,2
79,2022-07-24,557,כאן חדשות,דודי חסיד,6,Likud,35,1
78,2022-07-22,709,מעריב,מנחם לזר,7,Likud,35,1
78,2022-07-22,709,מעריב,מנחם לזר,7,Yesh Atid,24,2
78,2022-07-22,709,מעריב,מנחם לזר,7,Blue & White,12,3
78,2022-07-22,709,מעריב,מנחם לזר,7,Religious Zionism,10,4
78,2022-07-22,709,מעריב,מנחם לזר,7,The Democrats,9,5
78,2022-07-22,709,מעריב,מנחם לזר,7,Shas,8,6
78,2022-07-22,709,מעריב,מנחם לזר,7,UTJ,6,7
78,2022-07-22,709,מעריב,מנחם לזר,7,Yisrael Beiteinu,6,8
78,2022-07-22,709,מעריב,מנחם לזר,7,Joint Arab List,6,9
78,2022-07-22,709,מעריב,מנחם לזר,7,Ra'am,4,10
78,2022-07-22,709,מעריב,מנחם לזר,7,Otzma Yehudit,0,11
78,2022-07-22,709,מעריב,מנחם לזר,7,Hadash Ta'al,0,12
78,2022-07-22,709,מעריב,מנחם לזר,7,Balad,0,13
78,2022-07-22,709,מעריב,מנחם לזר,7,Bennett's Party,0,14
78,2022-07-22,709,מעריב,מנחם לזר,7,Yashar!,0,15
78,2022-07-22,709,מעריב,מנחם לזר,7,The Reservists,0,16
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,The Reservists,0,16
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Yashar!,0,15
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Bennett's Party,0,14
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Balad,0,13
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Hadash Ta'al,0,12
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Otzma Yehudit,0,11
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Ra'am,4,10
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Yisrael Beiteinu,6,9
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Joint Arab List,6,8
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,UTJ,6,7
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Shas,8,6
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Religious Zionism,10,5
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,The Democrats,11,4
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Blue & White,12,3
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Yesh Atid,22,2
77,2022-07-17,703,חדשות 13,קמיל פוקס,11,Likud,34,1
76,2022-07-15,711,מעריב,מנחם לזר,6,The Reservists,0,16
76,2022-07-15,711,מעריב,מנחם לזר,6,Yashar!,0,15
76,2022-07-15,711,מעריב,מנחם לזר,6,Bennett's Party,0,14
76,2022-07-15,711,מעריב,מנחם לזר,6,Balad,0,13
76,2022-07-15,711,מעריב,מנחם לזר,6,Hadash Ta'al,0,12
76,2022-07-15,711,מעריב,מנחם לזר,6,Otzma Yehudit,0,11
76,2022-07-15,711,מעריב,מנחם לזר,6,Ra'am,4,10
76,2022-07-15,711,מעריב,מנחם לזר,6,Joint Arab List,6,9
76,2022-07-15,711,מעריב,מנחם לזר,6,Yisrael Beiteinu,6,8
76,2022-07-15,711,מעריב,מנחם לזר,6,The Democrats,6,7
76,2022-07-15,711,מעריב,מנחם לזר,6,UTJ,7,6
76,2022-07-15,711,מעריב,מנחם לזר,6,Shas,8,5
76,2022-07-15,711,מעריב,מנחם לזר,6,Religious Zionism,10,4
76,2022-07-15,711,מעריב,מנחם לזר,6,Blue & White,13,3
76,2022-07-15,711,מעריב,מנחם לזר,6,Yesh Atid,24,2
76,2022-07-15,711,מעריב,מנחם לזר,6,Likud,36,1
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Likud,36,1
